,0
63395,3
63475,3
63541,2
63544,3
63563,3
63608,3
63632,3
63635,3
63685,3
63694,3
63767,3
63830,3
63843,3
63886,2
63888,3
63910,1
63918,3
63987,3
64017,3
64026,3
64122,3
64163,3
64198,1
64256,3
64332,3
64364,3
64369,3
64441,3
64482,3
64524,3
64532,3
64546,1
64578,3
64594,3
64609,3
64612,3
64617,3
64629,3
64670,3
64711,3
64722,3
64752,3
64765,3
64778,3
64849,3
64858,3
64968,3
64992,3
65019,1
65054,3
65083,3
65204,3
65205,3
65220,3
65235,3
65248,3
65257,3
65258,3
65277,3
65322,3
65347,3
65376,3
65384,3
65406,3
65428,3
65435,3
65440,3
65444,3
65447,3
65474,3
65586,3
65682,3
65706,3
65722,3
65756,3
65761,3
65767,3
65818,3
65820,3
65837,3
65868,3
65891,3
65904,1
65924,3
65928,3
65961,3
66003,3
66008,3
66071,3
66092,3
66103,3
66107,1
66152,3
66275,2
66355,3
66395,3
66421,3
66466,3
66482,3
66531,3
66537,3
66543,3
66580,3
66596,3
66613,3
66631,1
66632,3
66709,3
66716,3
66718,3
66726,3
66826,3
66843,3
66855,3
66868,3
66888,3
66893,3
66946,3
66978,3
67008,3
67012,3
67042,3
67054,3
67097,3
67134,3
67150,3
67162,3
67170,3
67173,3
67245,3
67269,3
67362,3
67460,3
67494,3
67503,3
67536,2
67617,3
67618,3
67629,3
67643,3
67646,3
67651,3
67670,3
67682,3
67696,3
67728,3
67777,3
67789,3
67819,3
67826,3
67843,1
67850,3
67894,3
67920,3
67921,3
67960,3
68009,3
68030,3
68060,3
68080,3
68092,3
68101,3
68131,3
68199,3
68240,3
68242,3
68307,3
68313,3
68317,3
68400,3
68403,3
68407,3
68419,3
68446,3
68481,3
68503,3
68511,3
68519,3
68554,3
68559,3
68576,3
68598,3
68622,3
68630,3
68639,3
68673,3
68824,3
68843,3
68904,3
68934,3
68967,3
69094,3
69147,3
69158,3
69182,3
69194,3
69220,3
69240,3
69306,1
69333,3
69339,3
69358,3
69364,3
69398,3
69406,3
69504,3
69512,3
69517,3
69524,3
69536,3
69630,3
69648,3
69655,3
69711,3
69731,3
69735,3
69762,3
69770,3
69790,1
69794,3
69867,3
69888,3
69969,3
69971,3
69981,3
70006,3
70058,3
70072,3
70089,3
70117,3
70182,3
70192,3
70197,3
70207,3
70264,3
70280,3
70311,3
70315,3
70398,3
70427,3
70439,3
70443,3
70459,3
70472,3
70506,3
70540,3
70551,3
70568,3
70627,3
70630,3
70649,3
70721,3
70734,3
70793,3
70839,3
70896,3
70898,3
70901,3
70914,3
71007,3
71021,3
71023,3
71042,3
71058,3
71089,3
71116,3
71118,3
71197,3
71224,3
71291,3
71304,3
71334,3
71377,3
71418,3
71430,3
71480,3
71489,3
71509,3
71513,3
71544,3
71665,3
71694,3
71705,3
71754,3
71756,3
71760,3
71811,3
71829,3
71851,3
71891,3
71970,3
72044,3
72055,3
72078,3
72124,3
72136,3
72175,3
72245,3
72295,1
72376,3
72394,3
72396,3
72406,3
72415,3
72440,3
72444,3
72449,3
72459,3
72475,3
72504,3
72533,3
72605,1
72655,3
72734,3
72747,3
72833,3
72855,3
72867,3
72911,3
72922,3
72970,3
73022,3
73026,1
73111,3
73156,3
73197,3
73223,3
73250,3
73374,1
73395,3
73404,3
73413,3
73522,3
73558,3
73599,3
73613,3
73621,3
73623,3
73634,3
73638,3
73733,3
73762,3
73765,3
73790,3
73821,3
73827,3
73850,3
73879,3
73929,3
73931,3
73956,3
73980,3
74003,3
74051,3
74060,3
74097,3
74117,3
74141,3
74170,3
74188,3
74193,3
74220,3
74333,3
74339,3
74361,3
74368,3
74374,3
74375,3
74389,3
74424,3
74554,3
74691,3
74694,3
74699,3
74718,3
74728,3
74762,3
74810,3
74820,3
74837,3
74838,3
74858,1
74862,3
74941,3
74946,3
74947,3
74955,3
74957,1
74960,3
75079,3
75134,3
75222,3
75226,3
75227,3
75245,3
75270,3
75272,3
75310,3
75335,3
75341,3
75354,3
75447,3
75485,3
75516,3
75623,3
75624,3
75649,3
75670,3
75673,3
75793,3
75878,3
75921,3
75935,3
75964,3
75978,3
76041,3
76069,3
76083,3
76116,3
76144,3
76160,3
76236,3
76255,3
76292,3
76313,3
76317,3
76322,3
76363,3
76390,3
76456,3
76463,1
76470,3
76521,3
76621,3
76691,2
76696,3
76726,3
76796,3
76807,3
76812,3
76813,3
76848,3
76909,3
77010,3
77025,2
77123,3
77161,3
77170,3
77224,1
77237,3
77243,3
77245,3
77277,3
77332,3
77378,3
77383,3
77421,3
77451,3
77457,3
77458,3
77464,3
77527,3
77597,3
77652,3
77695,3
77712,3
77718,3
77719,3
77771,3
77903,3
77905,3
77907,3
77916,3
77928,3
77933,3
77946,1
77958,3
77969,3
78042,3
78163,3
78180,3
78198,3
78203,3
78219,3
78227,3
78233,1
78259,3
78276,3
78307,3
78316,2
78396,3
78403,3
78515,3
78646,2
78654,3
78661,3
78669,1
78673,3
78720,3
78746,1
78750,3
78811,3
78815,3
78819,3
78823,3
78991,3
79020,2
79023,3
79058,3
79059,3
79080,3
79089,3
79113,3
79152,3
79199,3
79216,3
79223,3
79260,3
79261,3
79324,3
79330,3
79352,3
79371,3
79372,3
79373,3
79388,3
79417,3
79421,3
79423,3
79439,3
79578,3
79616,3
79635,2
79732,3
79741,3
79742,3
79776,3
79797,3
79802,3
79820,1
79850,3
79878,3
79880,3
79889,3
79922,3
79976,3
80018,3
80034,3
80038,3
80063,3
80070,3
80087,3
80117,3
80137,3
80179,3
80182,1
80298,3
80336,3
80417,3
80427,3
80429,3
80435,3
80473,3
80483,3
80490,3
80496,3
80497,3
80499,3
80537,3
80541,3
80542,3
80581,3
80587,3
80591,3
80707,3
80712,3
80717,3
80753,3
80763,3
80766,3
80767,3
80769,3
80872,3
80885,3
80900,3
80927,3
80957,3
81003,3
81015,3
81066,3
81081,3
81142,3
81168,3
81208,3
81215,1
81233,1
81251,3
81326,3
81346,3
81412,3
81423,3
81496,3
81508,3
81566,3
81567,3
81577,3
81613,3
81651,3
81679,2
81690,1
81700,3
81707,3
81716,3
81728,3
81731,3
81737,3
81747,1
81792,3
81820,3
81935,3
81981,3
82073,3
82155,3
82256,3
82262,2
82279,3
82292,3
82353,3
82385,3
82406,1
82437,3
82446,3
82487,3
82557,3
82590,3
82598,3
82618,3
82640,3
82680,3
82719,3
82721,3
82731,3
82747,3
82775,1
82819,3
82821,3
82841,3
82873,3
82887,3
82909,3
82918,3
83061,3
83086,3
83132,3
83435,3
83437,3
83506,3
83519,3
83526,3
83534,3
83573,3
83585,1
83592,3
83630,3
83805,3
83808,3
83810,3
83817,3
83854,3
83866,3
83892,3
83893,3
83900,3
83902,3
83904,3
83908,3
83963,3
83999,3
84065,3
84079,3
84123,3
84163,3
84165,3
84213,3
84254,3
84287,3
84288,3
84293,3
84302,3
84306,3
84309,3
84319,3
84361,3
84393,2
84407,1
84425,3
